GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 896135 caracteres
Longitud corpus valid: 100448 caracteres
Longitud corpus test: 111570 caracteres
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 279585
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 31654
Preparando DataLoader
Se invoca el modelo
  [Batch 3600] Loss: 4.0259
  [Batch 3700] Loss: 4.0414
  [Batch 3800] Loss: 4.0501
  [Batch 3900] Loss: 4.0806
  [Batch 4000] Loss: 4.0088
  [Batch 4100] Loss: 4.0191
  [Batch 4200] Loss: 4.0519
  [Batch 4300] Loss: 4.0036
[Epoch 32] Train Loss: 4.0511 | Train PPL: 57.46 | Val PPL: 92.83
Iteracciones: 4367
  [Batch 100] Loss: 3.9953
  [Batch 200] Loss: 3.9958
  [Batch 300] Loss: 4.0446
  [Batch 400] Loss: 4.0056
  [Batch 500] Loss: 4.0358
  [Batch 600] Loss: 4.0084
  [Batch 700] Loss: 4.0384
  [Batch 800] Loss: 3.9880
  [Batch 900] Loss: 3.9546
  [Batch 1000] Loss: 4.0166
  [Batch 1100] Loss: 3.9904
  [Batch 1200] Loss: 4.0259
  [Batch 1300] Loss: 4.0427
  [Batch 1400] Loss: 4.0623
  [Batch 1500] Loss: 4.0215
  [Batch 1600] Loss: 4.0383
  [Batch 1700] Loss: 4.0338
  [Batch 1800] Loss: 4.0360
  [Batch 1900] Loss: 4.0239
  [Batch 2000] Loss: 4.0450
  [Batch 2100] Loss: 4.0011
  [Batch 2200] Loss: 4.0452
  [Batch 2300] Loss: 4.0126
  [Batch 2400] Loss: 4.0473
  [Batch 2500] Loss: 3.9981
  [Batch 2600] Loss: 4.0484
  [Batch 2700] Loss: 4.0078
  [Batch 2800] Loss: 4.0178
  [Batch 2900] Loss: 3.9740
  [Batch 3000] Loss: 4.0514
  [Batch 3100] Loss: 3.9811
  [Batch 3200] Loss: 4.0128
  [Batch 3300] Loss: 4.0144
  [Batch 3400] Loss: 4.0187
  [Batch 3500] Loss: 4.0186
  [Batch 3600] Loss: 4.0092
  [Batch 3700] Loss: 4.0422
  [Batch 3800] Loss: 4.0135
  [Batch 3900] Loss: 4.0420
  [Batch 4000] Loss: 3.9964
  [Batch 4100] Loss: 4.0018
  [Batch 4200] Loss: 4.0469
  [Batch 4300] Loss: 3.9908
[Epoch 33] Train Loss: 4.0194 | Train PPL: 55.67 | Val PPL: 92.29
Iteracciones: 4367
  [Batch 100] Loss: 3.9579
  [Batch 200] Loss: 3.9799
  [Batch 300] Loss: 3.9867
  [Batch 400] Loss: 4.0246
  [Batch 500] Loss: 3.9484
  [Batch 600] Loss: 4.0052
  [Batch 700] Loss: 3.9983
  [Batch 800] Loss: 3.9941
  [Batch 900] Loss: 4.0488
  [Batch 1000] Loss: 4.0068
  [Batch 1100] Loss: 4.0084
  [Batch 1200] Loss: 4.0275
  [Batch 1300] Loss: 4.0093
  [Batch 1400] Loss: 4.0214
  [Batch 1500] Loss: 3.9716
  [Batch 1600] Loss: 3.9792
  [Batch 1700] Loss: 3.9414
  [Batch 1800] Loss: 4.0139
  [Batch 1900] Loss: 3.9812
  [Batch 2000] Loss: 3.9776
  [Batch 2100] Loss: 3.9751
  [Batch 2200] Loss: 4.0036
  [Batch 2300] Loss: 3.9668
  [Batch 2400] Loss: 4.0653
  [Batch 2500] Loss: 3.9975
  [Batch 2600] Loss: 4.0133
  [Batch 2700] Loss: 3.9494
  [Batch 2800] Loss: 3.9292
  [Batch 2900] Loss: 3.9631
  [Batch 3000] Loss: 3.9887
  [Batch 3100] Loss: 4.0266
  [Batch 3200] Loss: 3.9444
  [Batch 3300] Loss: 3.9623
  [Batch 3400] Loss: 3.9976
  [Batch 3500] Loss: 4.0191
  [Batch 3600] Loss: 3.9797
  [Batch 3700] Loss: 3.9810
  [Batch 3800] Loss: 3.9535
  [Batch 3900] Loss: 3.9736
  [Batch 4000] Loss: 4.0131
  [Batch 4100] Loss: 3.9717
  [Batch 4200] Loss: 3.9712
  [Batch 4300] Loss: 3.9633
[Epoch 34] Train Loss: 3.9887 | Train PPL: 53.99 | Val PPL: 91.80
Iteracciones: 4367
  [Batch 100] Loss: 3.9894
  [Batch 200] Loss: 3.9669
  [Batch 300] Loss: 3.9530
  [Batch 400] Loss: 3.9944
  [Batch 500] Loss: 4.0141
  [Batch 600] Loss: 3.9456
  [Batch 700] Loss: 3.9554
  [Batch 800] Loss: 3.9806
  [Batch 900] Loss: 3.9734
  [Batch 1000] Loss: 3.9404
  [Batch 1100] Loss: 4.0099
  [Batch 1200] Loss: 4.0098
  [Batch 1300] Loss: 3.9417
  [Batch 1400] Loss: 4.0052
  [Batch 1500] Loss: 3.9801
  [Batch 1600] Loss: 3.9677
  [Batch 1700] Loss: 3.9378
  [Batch 1800] Loss: 3.9292
  [Batch 1900] Loss: 3.9752
  [Batch 2000] Loss: 3.9776
  [Batch 2100] Loss: 3.9423
  [Batch 2200] Loss: 3.9114
  [Batch 2300] Loss: 3.9618
  [Batch 2400] Loss: 3.9376
  [Batch 2500] Loss: 3.9654
  [Batch 2600] Loss: 3.9905
  [Batch 2700] Loss: 3.9798
  [Batch 2800] Loss: 4.0119
  [Batch 2900] Loss: 4.0112
  [Batch 3000] Loss: 4.0180
  [Batch 3100] Loss: 3.9282
  [Batch 3200] Loss: 3.9967
  [Batch 3300] Loss: 3.9286
  [Batch 3400] Loss: 3.9599
  [Batch 3500] Loss: 3.8817
  [Batch 3600] Loss: 3.9315
  [Batch 3700] Loss: 3.9123
  [Batch 3800] Loss: 3.9891
  [Batch 3900] Loss: 3.9576
  [Batch 4000] Loss: 3.9108
  [Batch 4100] Loss: 3.8999
  [Batch 4200] Loss: 3.9540
  [Batch 4300] Loss: 3.9636
[Epoch 35] Train Loss: 3.9590 | Train PPL: 52.41 | Val PPL: 91.47
Iteracciones: 4367
  [Batch 100] Loss: 3.9936
  [Batch 200] Loss: 3.9213
  [Batch 300] Loss: 3.9636
  [Batch 400] Loss: 3.9253
  [Batch 500] Loss: 3.9503
  [Batch 600] Loss: 3.9324
  [Batch 700] Loss: 3.9258
  [Batch 800] Loss: 3.9579
  [Batch 900] Loss: 3.9767
  [Batch 1000] Loss: 3.9408
  [Batch 1100] Loss: 3.9076
  [Batch 1200] Loss: 3.9717
  [Batch 1300] Loss: 3.9279
  [Batch 1400] Loss: 3.8998
  [Batch 1500] Loss: 3.9229
  [Batch 1600] Loss: 3.9354
  [Batch 1700] Loss: 3.9211
  [Batch 1800] Loss: 3.9476
  [Batch 1900] Loss: 3.8931
  [Batch 2000] Loss: 3.9333
  [Batch 2100] Loss: 3.9239
  [Batch 2200] Loss: 3.9373
  [Batch 2300] Loss: 3.8978
  [Batch 2400] Loss: 3.9475
  [Batch 2500] Loss: 3.9045
  [Batch 2600] Loss: 3.9767
  [Batch 2700] Loss: 3.9520
  [Batch 2800] Loss: 3.9652
  [Batch 2900] Loss: 3.9349
  [Batch 3000] Loss: 3.9122
  [Batch 3100] Loss: 3.9665
  [Batch 3200] Loss: 3.8576
  [Batch 3300] Loss: 3.9136
  [Batch 3400] Loss: 3.9563
  [Batch 3500] Loss: 3.9066
  [Batch 3600] Loss: 3.9613
  [Batch 3700] Loss: 3.9618
  [Batch 3800] Loss: 3.9112
  [Batch 3900] Loss: 3.9423
  [Batch 4000] Loss: 3.9279
  [Batch 4100] Loss: 3.9115
  [Batch 4200] Loss: 3.9103
  [Batch 4300] Loss: 3.9155
[Epoch 36] Train Loss: 3.9303 | Train PPL: 50.92 | Val PPL: 91.26
Iteracciones: 4367
  [Batch 100] Loss: 3.9136
  [Batch 200] Loss: 3.8591
  [Batch 300] Loss: 3.9041
  [Batch 400] Loss: 3.9327
  [Batch 500] Loss: 3.8891
  [Batch 600] Loss: 3.8988
  [Batch 700] Loss: 3.9179
  [Batch 800] Loss: 3.8657
  [Batch 900] Loss: 3.8930
  [Batch 1000] Loss: 3.9674
  [Batch 1100] Loss: 3.9164
  [Batch 1200] Loss: 3.8610
  [Batch 1300] Loss: 3.8789
  [Batch 1400] Loss: 3.8659
  [Batch 1500] Loss: 3.9759
  [Batch 1600] Loss: 3.9167
  [Batch 1700] Loss: 3.8866
  [Batch 1800] Loss: 3.8929
  [Batch 1900] Loss: 3.9410
  [Batch 2000] Loss: 3.8909
  [Batch 2100] Loss: 3.8723
  [Batch 2200] Loss: 3.8939
  [Batch 2300] Loss: 3.8814
  [Batch 2400] Loss: 3.8704
  [Batch 2500] Loss: 3.9070
  [Batch 2600] Loss: 3.8659
  [Batch 2700] Loss: 3.8792
  [Batch 2800] Loss: 3.9087
  [Batch 2900] Loss: 3.8691
  [Batch 3000] Loss: 3.8474
  [Batch 3100] Loss: 3.9097
  [Batch 3200] Loss: 3.8637
  [Batch 3300] Loss: 3.9425
  [Batch 3400] Loss: 3.9052
  [Batch 3500] Loss: 3.8740
  [Batch 3600] Loss: 3.9075
  [Batch 3700] Loss: 3.8069
  [Batch 3800] Loss: 3.9193
  [Batch 3900] Loss: 3.9644
  [Batch 4000] Loss: 3.9348
  [Batch 4100] Loss: 3.9173
  [Batch 4200] Loss: 3.8323
  [Batch 4300] Loss: 3.8653
[Epoch 37] Train Loss: 3.9023 | Train PPL: 49.52 | Val PPL: 91.15
Iteracciones: 4367
  [Batch 100] Loss: 3.9058
  [Batch 200] Loss: 3.8752
  [Batch 300] Loss: 3.8818
  [Batch 400] Loss: 3.8460
  [Batch 500] Loss: 3.8874
  [Batch 600] Loss: 3.9341
  [Batch 700] Loss: 3.8703
  [Batch 800] Loss: 3.8469
  [Batch 900] Loss: 3.8268
  [Batch 1000] Loss: 3.9457
  [Batch 1100] Loss: 3.8428
  [Batch 1200] Loss: 3.8897
  [Batch 1300] Loss: 3.8270
  [Batch 1400] Loss: 3.8878
  [Batch 1500] Loss: 3.8841
  [Batch 1600] Loss: 3.8738
  [Batch 1700] Loss: 3.7906
  [Batch 1800] Loss: 3.8729
  [Batch 1900] Loss: 3.9258
  [Batch 2000] Loss: 3.9834
  [Batch 2100] Loss: 3.9019
  [Batch 2200] Loss: 3.9100
  [Batch 2300] Loss: 3.9494
  [Batch 2400] Loss: 3.8942
  [Batch 2500] Loss: 3.8589
  [Batch 2600] Loss: 3.8710
  [Batch 2700] Loss: 3.8851
  [Batch 2800] Loss: 3.9196
  [Batch 2900] Loss: 3.9219
  [Batch 3000] Loss: 3.8858
  [Batch 3100] Loss: 3.9263
  [Batch 3200] Loss: 3.8996
  [Batch 3300] Loss: 3.8820
  [Batch 3400] Loss: 3.8369
  [Batch 3500] Loss: 3.8912
  [Batch 3600] Loss: 3.8797
  [Batch 3700] Loss: 3.8053
  [Batch 3800] Loss: 3.8614
  [Batch 3900] Loss: 3.8072
  [Batch 4000] Loss: 3.9157
  [Batch 4100] Loss: 3.8326
  [Batch 4200] Loss: 3.8135
  [Batch 4300] Loss: 3.8288
[Epoch 38] Train Loss: 3.8754 | Train PPL: 48.20 | Val PPL: 91.13
Iteracciones: 4367
  [Batch 100] Loss: 3.8637
  [Batch 200] Loss: 3.8114
  [Batch 300] Loss: 3.8890
  [Batch 400] Loss: 3.8627
  [Batch 500] Loss: 3.8157
  [Batch 600] Loss: 3.8243
  [Batch 700] Loss: 3.9036
  [Batch 800] Loss: 3.8641
  [Batch 900] Loss: 3.8219
  [Batch 1000] Loss: 3.8372
  [Batch 1100] Loss: 3.8581
  [Batch 1200] Loss: 3.8404
  [Batch 1300] Loss: 3.8267
  [Batch 1400] Loss: 3.8653
  [Batch 1500] Loss: 3.8759
  [Batch 1600] Loss: 3.8790
  [Batch 1700] Loss: 3.8425
  [Batch 1800] Loss: 3.8750
  [Batch 1900] Loss: 3.7944
  [Batch 2000] Loss: 3.8736
  [Batch 2100] Loss: 3.8556
  [Batch 2200] Loss: 3.8661
  [Batch 2300] Loss: 3.8369
  [Batch 2400] Loss: 3.8308
  [Batch 2500] Loss: 3.8564
  [Batch 2600] Loss: 3.8716
  [Batch 2700] Loss: 3.8107
  [Batch 2800] Loss: 3.8306
  [Batch 2900] Loss: 3.8225
  [Batch 3000] Loss: 3.8613
  [Batch 3100] Loss: 3.8778
  [Batch 3200] Loss: 3.8323
  [Batch 3300] Loss: 3.8226
  [Batch 3400] Loss: 3.8467
  [Batch 3500] Loss: 3.8680
  [Batch 3600] Loss: 3.8350
  [Batch 3700] Loss: 3.8781
  [Batch 3800] Loss: 3.8874
  [Batch 3900] Loss: 3.8898
  [Batch 4000] Loss: 3.8670
  [Batch 4100] Loss: 3.8384
  [Batch 4200] Loss: 3.8221
  [Batch 4300] Loss: 3.8088
[Epoch 39] Train Loss: 3.8493 | Train PPL: 46.96 | Val PPL: 91.18
Iteracciones: 4367
  [Batch 100] Loss: 3.8291
  [Batch 200] Loss: 3.7976
  [Batch 300] Loss: 3.8595
  [Batch 400] Loss: 3.8366
  [Batch 500] Loss: 3.7838
  [Batch 600] Loss: 3.8487
  [Batch 700] Loss: 3.8385
  [Batch 800] Loss: 3.8280
  [Batch 900] Loss: 3.8302
  [Batch 1000] Loss: 3.8487
  [Batch 1100] Loss: 3.8365
  [Batch 1200] Loss: 3.7544
  [Batch 1300] Loss: 3.8157
  [Batch 1400] Loss: 3.8343
  [Batch 1500] Loss: 3.8073
  [Batch 1600] Loss: 3.7783
  [Batch 1700] Loss: 3.8508
  [Batch 1800] Loss: 3.8150
  [Batch 1900] Loss: 3.7982
  [Batch 2000] Loss: 3.8479
  [Batch 2100] Loss: 3.8481
  [Batch 2200] Loss: 3.8529
  [Batch 2300] Loss: 3.8511
  [Batch 2400] Loss: 3.8536
  [Batch 2500] Loss: 3.7927
  [Batch 2600] Loss: 3.8192
  [Batch 2700] Loss: 3.8194
  [Batch 2800] Loss: 3.8648
  [Batch 2900] Loss: 3.8066
  [Batch 3000] Loss: 3.8198
  [Batch 3100] Loss: 3.7800
  [Batch 3200] Loss: 3.7961
  [Batch 3300] Loss: 3.7975
  [Batch 3400] Loss: 3.7991
  [Batch 3500] Loss: 3.8381
  [Batch 3600] Loss: 3.8416
  [Batch 3700] Loss: 3.8614
  [Batch 3800] Loss: 3.7890
  [Batch 3900] Loss: 3.8114
  [Batch 4000] Loss: 3.8241
  [Batch 4100] Loss: 3.7841
  [Batch 4200] Loss: 3.8024
  [Batch 4300] Loss: 3.7982
[Epoch 40] Train Loss: 3.8240 | Train PPL: 45.79 | Val PPL: 91.41
Entrenamiento finalizado.
Best Train Loss: 3.8754 | Best Train PPL: 48.20
